white_id,black_id,white_rating,black_rating,winner,moves
Player_036,Player_018,2177,1940,black,g3 d5 Bg2 c6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40
Player_007,Player_046,2305,2417,black,c4 e5 Nc3 Nf6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76
Player_001,Player_047,2111,2417,black,d4 Nf6 c4 g6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91 move92 move93 move94 move95 move96 move97 move98 move99 move100 move101 move102
Player_038,Player_031,1795,1685,white,Nf3 Nf6 g3 g6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31
Player_040,Player_007,1472,1564,white,f4 d5 Nf3 Nf6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62
Player_045,Player_048,2195,2346,white,c4 e5 Nc3 Nf6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41
Player_032,Player_049,1986,2012,black,e4 e5 Nf3 Nc6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91
Player_005,Player_049,2042,2373,white,f4 d5 Nf3 Nf6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20
Player_016,Player_014,1626,1397,white,f4 d5 Nf3 Nf6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82
Player_047,Player_001,1358,1364,black,Nf3 Nf6 g3 g6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26
Player_026,Player_044,1564,1721,black,f4 d5 Nf3 Nf6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41
Player_035,Player_014,2039,2059,white,e4 c5 Nf3 d6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91 move92 move93 move94 move95 move96 move97 move98
Player_027,Player_037,1828,1883,black,g3 d5 Bg2 c6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44
Player_005,Player_027,2055,2052,white,d4 Nf6 c4 g6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88
Player_035,Player_036,1995,1753,white,Nf3 Nf6 g3 g6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91 move92
Player_043,Player_016,1505,1371,white,e4 c5 Nf3 d6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91 move92 move93 move94 move95 move96 move97 move98 move99 move100 move101 move102 move103 move104 move105 move106 move107 move108 move109 move110 move111 move112 move113 move114 move115
Player_029,Player_014,2180,2056,black,e4 c5 Nf3 d6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52
Player_043,Player_024,2311,2183,black,g3 d5 Bg2 c6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91 move92 move93 move94 move95 move96 move97 move98 move99 move100 move101 move102 move103 move104 move105 move106
Player_027,Player_045,1490,1439,black,Nf3 d5 d4 Nf6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39
Player_010,Player_018,2164,1882,white,c4 e5 Nc3 Nf6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66
Player_022,Player_013,1338,1496,black,c4 e5 Nc3 Nf6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58
Player_050,Player_003,2208,2048,white,Nf3 d5 d4 Nf6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90
Player_043,Player_026,1997,2157,black,d4 Nf6 c4 g6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90
Player_019,Player_016,2004,2024,white,d4 Nf6 c4 g6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88
Player_038,Player_018,1478,1500,white,f4 d5 Nf3 Nf6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80
Player_041,Player_024,2516,2520,white,e4 e5 Nf3 Nc6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47
Player_012,Player_049,1765,1865,black,Nf3 d5 d4 Nf6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27
Player_005,Player_046,2509,2379,white,c4 e5 Nc3 Nf6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91 move92 move93 move94 move95 move96 move97 move98 move99 move100 move101 move102 move103 move104 move105 move106 move107 move108 move109 move110 move111 move112 move113 move114 move115
Player_029,Player_003,1084,1108,black,c4 e5 Nc3 Nf6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51
Player_013,Player_014,1069,1076,white,d4 d5 c4 e6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47
